"entity","name","releaseDate","developer","publisher","platform","genre","series","countryOfOrigin","mainSubject","officialWebsite","designer","composer"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2009-02-12,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Xbox_One","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Arcade_game","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Nintendo_3DS","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/PlayStation_4","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2010-03-10,"http://dbpedia.org/resource/Dimps","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Xbox_One","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Arcade_game","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Nintendo_3DS","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/PlayStation_4","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Street_Fighter_IV","Street Fighter IV",2008-07-18,"http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Capcom","http://dbpedia.org/resource/Xbox_One","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Street_Fighter",,,"https://web.archive.org/web/20140801061659/http:/www.streetfighter.com/us/usfiv",,"http://dbpedia.org/resource/Hideyuki_Fukasawa"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-09,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-09,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-09,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-18,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-18,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Dota_2","Dota 2",2013-07-18,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/MOBA","http://dbpedia.org/resource/Dota",,,,"http://dbpedia.org/resource/IceFrog","http://dbpedia.org/resource/Tim_Larkin"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2014-09-23,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Hidden_Path_Entertainment","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/PlayStation_3","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/OS_X","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Counter-Strike:_Global_Offensive","Counter-Strike: Global Offensive",2012-08-21,"http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Valve_Corporation","http://dbpedia.org/resource/Xbox_360","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Counter-Strike",,,,,"http://dbpedia.org/resource/Mike_Morasky"
"http://dbpedia.org/resource/Hearthstone","Hearthstone",2014-03-11,"http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Digital_collectible_card_game","http://dbpedia.org/resource/Warcraft",,,,,"http://dbpedia.org/resource/Peter_McConnell"
"http://dbpedia.org/resource/Hearthstone","Hearthstone",2014-03-11,"http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/MacOS","http://dbpedia.org/resource/Digital_collectible_card_game","http://dbpedia.org/resource/Warcraft",,,,,"http://dbpedia.org/resource/Peter_McConnell"
"http://dbpedia.org/resource/Hearthstone","Hearthstone",2014-03-11,"http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/IOS","http://dbpedia.org/resource/Digital_collectible_card_game","http://dbpedia.org/resource/Warcraft",,,,,"http://dbpedia.org/resource/Peter_McConnell"
"http://dbpedia.org/resource/Hearthstone","Hearthstone",2014-03-11,"http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Blizzard_Entertainment","http://dbpedia.org/resource/Microsoft_Windows","http://dbpedia.org/resource/Digital_collectible_card_game","http://dbpedia.org/resource/Warcraft",,,,,"http://dbpedia.org/resource/Peter_McConnell"
"http://dbpedia.org/resource/League_of_Legends","League of Legends",2009-10-27,"http://dbpedia.org/resource/Riot_Games","http://dbpedia.org/resource/Riot_Games",,"http://dbpedia.org/resource/MOBA",,,,,,
